cd_cnpj;cod_ordem;cod_ramo;desc_ramo;chave_cnae
12961974000110;3;8592903;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
11250551000120;3;5620104;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
03872011000150;3;9529199;REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;95
11339036000110;3;9499500;OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE;94
13302347000130;3;4213800;CONSTRUCAO DE RODOVIAS E FERROVIAS;42
12255848000140;3;8299707;SALAS DE ACESSO A INTERNET;82
09235063000100;3;6821801;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;68
10477241000180;3;1413403;FACCAO DE ROUPAS PROFISSIONAIS;14
14835608000140;3;4781400;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;47
12373630000190;3;9511800;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;95
63839351000100;3;4783101;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE COMBUSTIVEIS, MINERAIS, PRODUTOS SIDERURGICOS E QUIMICOS;47
13124602000100;3;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
12184314000170;3;4744099;OBRAS DE TERRAPLENAGEM;47
09180148000120;3;4789099;CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS;47
11310937000180;3;9602501;COMERCIO VAREJISTA DE CALCADOS;96
10611493000150;3;1821100;IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO;18
14530034000100;3;4399105;PERFURACAO E CONSTRUCAO DE POCOS DE AGUA;43
01523410000180;3;7490199;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;74
05103620000250;3;7420005;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;74
14612963000150;3;3299099;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;32
14078544000180;3;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
66157595000100;3;6202300;OBRAS DE ALVENARIA;62
08573624000100;3;9001902;PRODUCAO MUSICAL;90
14646658000180;3;4783101;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
74859406000160;3;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
06199077000380;3;5250804;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;52
10679567000190;3;4754701;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
15575058000130;3;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS;56
15234793000180;3;7810800;SELECAO E AGENCIAMENTO DE MAODEOBRA;78
78653946001620;3;4530705;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
11814059000130;3;4723700;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;47
12305448000100;4;9609202;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;96
07297742000170;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
12459122000120;4;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
11199599000150;4;8299799;PRODUCAO DE FILMES PARA PUBLICIDADE;82
12690066000130;4;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
21614193000140;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
13401477000120;4;8299706;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
12481765000170;4;4772500;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
15220854000150;4;8299707;SALAS DE ACESSO A INTERNET;82
03391792000160;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
06137179000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
11726294000150;4;4761003;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
07907566000140;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
14045278000190;4;9602502;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;96
13649275000100;4;4399103;PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO;43
15359272000150;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
09719436000100;4;6810202;FABRICACAO DE OUTROS PRODUTOS TEXTEIS NAO ESPECIFICADOS ANTERIORMENTE;68
10357393000220;4;8129000;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;81
57269763000150;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
07081651000100;4;9329801;MOTEIS;93
04617529000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
55492623000110;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
16774603000180;4;5620102;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;56
87120762000100;4;4744099;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;47
08190659000160;4;4789099;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MAQUINAS, EQUIPAMENTOS, EMBARCACOES E AERONAVES;47
08961445000140;4;4782201;FABRICACAO DE PARTES PARA CALCADOS, DE QUALQUER MATERIAL;47
04810494000120;4;4782201;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15103924000190;4;5320202;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;53
04190594000100;4;4772500;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
13316722000100;4;5611203;PENSOES ALOJAMENTO;56
97531897000200;4;4742300;COMERCIO VAREJISTA DE MATERIAL ELETRICO;47
14260170000110;4;5620104;SERVICOS AMBULANTES DE ALIMENTACAO;56
08345350000100;4;5611203;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;56
00849629000100;4;8660700;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;86
11823152000100;4;4789001;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;47
15825025000100;4;4789001;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
15829825000190;4;7319003;MARKETING DIRETO;73
14445719000140;4;4757100;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;47
15189084000120;4;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
14344061000180;4;4930204;TRANSPORTE RODOVIARIO DE MUDANCAS;49
14074824000110;4;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
14071915000100;4;4789001;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
10636404000120;4;4752100;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;47
11605022000100;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
09007110000150;4;4399101;OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS;43
60309721000100;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
04181950000110;4;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
16942879000120;4;4763604;FABRICACAO DE EQUIPAMENTOS E ACESSORIOS PARA SEGURANCA PESSOAL E PROFISSIONAL;47
11334718000130;4;5620104;SERVICOS AMBULANTES DE ALIMENTACAO;56
05680175000100;4;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
04608145000120;4;4755502;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
09345040000140;4;5611201;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL;56
15580488000140;4;9529103;REPARACAO DE RELOGIOS;95
12208995000160;4;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
10455754000190;4;4724500;FABRICACAO DE MASSAS ALIMENTICIAS;47
85236743000460;4;6201501;FABRICACAO DE PERIFERICOS PARA EQUIPAMENTOS DE INFORMATICA;62
12357335000140;4;9601701;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;96
13373020000150;4;4781400;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;47
12468763000140;4;8712300;ATIVIDADES DE FORNECIMENTO DE INFRAESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;87
10870023000100;4;9609299;SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL;96
15427145000140;4;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
09287796000180;4;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
08552906000120;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
13183014000130;4;4789001;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
02610454000100;4;9499500;ENSINO FUNDAMENTAL;94
08307756000190;4;8592999;ENSINO FUNDAMENTAL;85
10901231000120;4;4782202;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
94261500000120;4;7119701;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;71
16526682000100;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
14079554000130;4;4729699;PEIXARIA;47
07701148000100;4;7732202;OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS;77
14091562000100;4;4789099;COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS;47
16963492000150;4;4712100;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;47
97543640000180;4;9602502;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;96
12647895000210;4;7732201;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;77
15807619000180;4;5620104;TRANSPORTE ESCOLAR;56
15330770000170;4;4789099;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
06146206000100;4;7112000;SERVICOS DE ENGENHARIA;71
02236436000100;4;4744005;OBRAS DE TERRAPLENAGEM;47
12090671000170;4;4330402;SERRARIAS SEM DESDOBRAMENTO DE MADEIRA;43
07607510000170;4;4781400;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
73594897000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
01387686001230;4;4731800;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
13285562000170;4;5211799;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;52
10918590000190;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
12118835000120;4;4774100;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
15697189000190;4;4399199;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;43
15422518000190;4;8130300;SELECAO E AGENCIAMENTO DE MAODEOBRA;81
15236118000190;4;4789001;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;47
12456353000180;4;4744099;COMERCIO VAREJISTA DE MATERIAL ELETRICO;47
04895472000100;4;4661300;CONSTRUCAO DE RODOVIAS E FERROVIAS;46
11111490000110;4;8230002;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
06141910000170;4;4744004;PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO;47
09511881000180;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
94624665000110;4;7911200;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;79
10527706000160;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
11728741000100;4;5510801;HOTEIS;55
16975439000170;4;4330499;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;43
11372568000150;4;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
03969547000430;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
10700005000180;4;9313100;PRODUCAO MUSICAL;93
11702899000100;4;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
10869713000140;4;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
15687912000150;4;5620104;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
15463157000120;4;7719599;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;77
00202087000260;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
09243141000100;4;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
80648561000130;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
12648414000100;4;4782201;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
12534798000130;4;8129000;OBRAS DE TERRAPLENAGEM;81
11125098000120;4;8299707;SALAS DE ACESSO A INTERNET;82
07180914000120;4;4784900;COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA;47
09497946000180;4;4330405;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
11912092000100;4;8299703;SERVICOS DE GRAVACAO DE CARIMBOS, EXCETO CONFECCAO;82
15257246000110;4;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
09563225000120;4;4399103;OBRAS DE ALVENARIA;43
15240665000140;4;4399199;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;43
15597382000150;4;8299707;SALAS DE ACESSO A INTERNET;82
07253563000130;4;4789099;LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
10282126000150;4;4753900;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;47
15277548000150;4;4744002;FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO;47
08072625000170;4;4530703;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
91876961000110;4;4930204;TRANSPORTE RODOVIARIO DE MUDANCAS;49
13931119000120;4;7319002;PROMOCAO DE VENDAS;73
14178252000110;4;5620104;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;56
14446188000100;4;4789001;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
69941854000250;4;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
10872946000100;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
01239438000190;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
16573318000100;4;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
08371993000110;4;7319099;PROMOCAO DE VENDAS;73
12582507000180;4;9521500;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;95
66926486000100;4;4645103;COMERCIO ATACADISTA DE TECIDOS;46
08839817000160;4;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
13038381000140;4;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
13513391000190;4;7732201;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;77
01227675000130;4;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
05082644000190;4;4757100;INSTALACAO E MANUTENCAO ELETRICA;47
03392122000240;4;8599603;TREINAMENTO EM INFORMATICA;85
00084332000100;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
12737831000120;4;4789099;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;47
14206183000100;4;4311801;PINTURA PARA SINALIZACAO EM PISTAS RODOVIARIAS E AEROPORTOS;43
15713150000110;4;9001906;PRODUCAO MUSICAL;90
09526199000160;4;7739099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;77
14769413000140;4;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;56
13278947000100;4;7990200;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL;79
10473828000110;4;8599603;TREINAMENTO EM INFORMATICA;85
15245976000100;4;4789008;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
13036203000180;4;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
08576757000130;4;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
08904910000100;4;9511800;SALAS DE ACESSO A INTERNET;95
16947509000500;4;4789099;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;47
10158853000100;4;6920602;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;69
10710557000170;4;4213800;PINTURA PARA SINALIZACAO EM PISTAS RODOVIARIAS E AEROPORTOS;42
10551900000180;4;9319101;PRODUCAO E PROMOCAO DE EVENTOS ESPORTIVOS;93
10762440000130;4;4744099;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;47
14626148000140;4;5620101;RESTAURANTES E SIMILARES;56
05136288000140;4;4774100;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
09312081000130;4;4763603;FABRICACAO DE CABINES, CARROCERIAS E REBOQUES PARA CAMINHOES;47
04766472000100;4;4299599;OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE;42
02283758000100;4;5231102;TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, EXCETO TRAVESSIA;52
12977413000100;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
05391523000120;4;8129000;TRANSPORTE ESCOLAR;81
01962137000190;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
14315898000100;4;7739003;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MAQUINAS, EQUIPAMENTOS, EMBARCACOES E AERONAVES;77
00798373000150;4;4541204;COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES;45
09606992000170;4;8219901;FOTOCOPIAS;82
12713820000100;4;7732201;CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO;77
12715253000120;4;4757100;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;47
13032808000100;4;151202;HORTICULTURA, EXCETO MORANGO;1
09815626000120;4;4782201;COMERCIO VAREJISTA DE CALCADOS;47
14568805000140;4;4763603;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
26914127000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
15871821000170;4;4530705;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES;45
13819009000170;4;5620104;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;56
14190089000100;4;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
15542776000100;4;4541202;COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES;45
16479023000160;4;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
01615360000160;4;7319099;PROMOCAO DE VENDAS;73
15050464000180;4;8121400;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;81
14339098000110;4;9602501;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;96
02723306000100;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
15619899000100;4;9529105;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;95
02936061000190;4;9001906;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;90
10931101000130;4;4782201;LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
03312146000160;4;4744099;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;47
69893972000230;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
12677884000100;4;4782201;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
05103467000180;4;7320300;PESQUISAS DE MERCADO E DE OPINIAO PUBLICA;73
15719738000180;4;9529103;SERVICOS AMBULANTES DE ALIMENTACAO;95
12720282000180;4;4789001;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
05511064000170;4;9329804;PORTAIS, PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET;93
01838723032240;4;4639702;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA;46
14797956000170;4;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
15445302000140;4;9511800;TREINAMENTO EM INFORMATICA;95
06023225000140;4;4530703;MANUTENCAO E REPARACAO DE TRATORES AGRICOLAS;45
03714195000120;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
17033261000100;4;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
14730259000100;4;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
13849407000130;4;210101;CULTIVO DE MILHO;2
11509750000100;4;7119703;SERVICOS DE ENGENHARIA;71
15091798000100;4;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
04686737000160;4;3299004;SERVICOS DE ACABAMENTOS GRAFICOS, EXCETO ENCADERNACAO E PLASTIFICACAO;32
05965640000150;4;5811500;IMPRESSAO DE MATERIAL PARA OUTROS USOS;58
22803050000140;4;8630599;SERVICOS DE VACINACAO E IMUNIZACAO HUMANA;86
07858823000100;4;8599605;TREINAMENTO EM INFORMATICA;85
07799911000170;4;8299799;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;82
16611338000110;4;4754703;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;47
13160169000150;4;4789004;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;47
10725666000160;4;8129000;LOCACAO DE MAODEOBRA TEMPORARIA;81
08230296000220;4;151201;PRODUCAO DE SEMENTES CERTIFICADAS, EXCETO DE FORRAGEIRAS PARA PASTO;1
12483625000130;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
13498479000180;4;9602502;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;96
16703921000150;4;4520007;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
18977975000130;4;4789005;COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS;47
